timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673162487514,1105,html,200,OK,tidal_users 1-37,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,97,0,0
1673162488620,288,css,200,OK,tidal_users 1-37,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162488537,460,css,200,OK,tidal_users 1-38,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,92,0,0
1673162488616,395,HomePage,200,OK,tidal_users 1-40,text,true,,119682,119,2,2,https://www.w3schools.com/,296,0,199
1673162488495,584,html,200,OK,tidal_users 1-39,text,true,,97948,135,2,2,https://www.w3schools.com/html/default.asp,91,0,0
1673162489116,382,HomePage,200,OK,tidal_users 1-41,text,true,,119682,119,3,3,https://www.w3schools.com/,286,0,190
1673162489011,574,html,200,OK,tidal_users 1-40,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162489079,549,css,200,OK,tidal_users 1-39,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,94,0,0
1673162489615,398,HomePage,200,OK,tidal_users 1-42,text,true,,119682,119,3,3,https://www.w3schools.com/,299,0,202
1673162489498,554,html,200,OK,tidal_users 1-41,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,92,0,0
1673162489585,613,css,200,OK,tidal_users 1-40,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162490116,397,HomePage,200,OK,tidal_users 1-43,text,true,,119682,119,3,3,https://www.w3schools.com/,298,0,201
1673162490015,585,html,200,OK,tidal_users 1-42,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162490052,591,css,200,OK,tidal_users 1-41,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,95,0,0
1673162490616,392,HomePage,200,OK,tidal_users 1-44,text,true,,119682,119,3,3,https://www.w3schools.com/,294,0,197
1673162490513,609,html,200,OK,tidal_users 1-43,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,96,0,0
1673162490600,676,css,200,OK,tidal_users 1-42,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162491115,395,HomePage,200,OK,tidal_users 1-45,text,true,,119682,119,3,3,https://www.w3schools.com/,294,0,197
1673162491123,481,css,200,OK,tidal_users 1-43,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,96,0,0
1673162491510,303,html,200,OK,tidal_users 1-45,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162491616,393,HomePage,200,OK,tidal_users 1-46,text,true,,119682,119,3,3,https://www.w3schools.com/,294,0,197
1673162491009,1100,html,200,OK,tidal_users 1-44,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162491813,480,css,200,OK,tidal_users 1-45,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,100,0,0
1673162492109,285,css,200,OK,tidal_users 1-44,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,97,0,0
1673162492115,395,HomePage,200,OK,tidal_users 1-47,text,true,,119682,119,2,2,https://www.w3schools.com/,294,0,197
1673162492009,615,html,200,OK,tidal_users 1-46,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
